Entity,Year,Life expectancy,lat,long
Australia,1802,34.049999,-25.274398,133.775136
Australia,1803,34.049999,-25.274398,133.775136
Australia,1804,34.049999,-25.274398,133.775136
Australia,1805,34.049999,-25.274398,133.775136
Australia,1806,34.049999,-25.274398,133.775136
Australia,1807,34.049999,-25.274398,133.775136
Australia,1808,34.049999,-25.274398,133.775136
Australia,1809,34.049999,-25.274398,133.775136
Australia,1810,34.049999,-25.274398,133.775136
Australia,1811,34.049999,-25.274398,133.775136
Australia,1812,34.049999,-25.274398,133.775136
Australia,1813,34.049999,-25.274398,133.775136
Australia,1814,34.049999,-25.274398,133.775136
Australia,1815,34.049999,-25.274398,133.775136
Australia,1816,34.049999,-25.274398,133.775136
Australia,1817,34.049999,-25.274398,133.775136
Australia,1818,34.049999,-25.274398,133.775136
Australia,1819,34.049999,-25.274398,133.775136
Australia,1820,34.049999,-25.274398,133.775136
Australia,1821,34.049999,-25.274398,133.775136
Australia,1822,34.049999,-25.274398,133.775136
Australia,1823,34.049999,-25.274398,133.775136
Australia,1824,34.049999,-25.274398,133.775136
Australia,1825,34.049999,-25.274398,133.775136
Australia,1826,34.049999,-25.274398,133.775136
Australia,1827,34.049999,-25.274398,133.775136
Australia,1828,34.049999,-25.274398,133.775136
Australia,1829,34.049999,-25.274398,133.775136
Australia,1830,34.049999,-25.274398,133.775136
Australia,1831,34.049999,-25.274398,133.775136
Australia,1832,34.049999,-25.274398,133.775136
Australia,1833,34.049999,-25.274398,133.775136
Australia,1834,34.049999,-25.274398,133.775136
Australia,1835,34.049999,-25.274398,133.775136
Australia,1836,34.049999,-25.274398,133.775136
Australia,1837,34.049999,-25.274398,133.775136
Australia,1838,34.049999,-25.274398,133.775136
Australia,1839,34.049999,-25.274398,133.775136
Australia,1840,34.049999,-25.274398,133.775136
Australia,1841,34.049999,-25.274398,133.775136
Australia,1842,34.049999,-25.274398,133.775136
Australia,1843,34.049999,-25.274398,133.775136
Australia,1844,34.049999,-25.274398,133.775136
Australia,1845,34.049999,-25.274398,133.775136
Australia,1846,34.049999,-25.274398,133.775136
Australia,1847,34.049999,-25.274398,133.775136
Australia,1848,34.049999,-25.274398,133.775136
Australia,1849,34.049999,-25.274398,133.775136
Australia,1850,34.049999,-25.274398,133.775136
Australia,1851,34.049999,-25.274398,133.775136
Australia,1852,34.049999,-25.274398,133.775136
Australia,1853,34.049999,-25.274398,133.775136
Australia,1854,34.049999,-25.274398,133.775136
Australia,1855,34.049999,-25.274398,133.775136
Australia,1856,34.049999,-25.274398,133.775136
Australia,1857,34.049999,-25.274398,133.775136
Australia,1858,34.049999,-25.274398,133.775136
Australia,1859,34.049999,-25.274398,133.775136
Australia,1860,34.049999,-25.274398,133.775136
Australia,1861,34.049999,-25.274398,133.775136
Australia,1862,34.049999,-25.274398,133.775136
Australia,1863,34.049999,-25.274398,133.775136
Australia,1864,34.049999,-25.274398,133.775136
Australia,1865,34.049999,-25.274398,133.775136
Australia,1866,34.049999,-25.274398,133.775136
Australia,1867,34.049999,-25.274398,133.775136
Australia,1868,34.049999,-25.274398,133.775136
Australia,1869,34.049999,-25.274398,133.775136
Australia,1870,34.049999,-25.274398,133.775136
Australia,1871,34.579216,-25.274398,133.775136
Australia,1872,35.108433,-25.274398,133.775136
Australia,1873,35.637646,-25.274398,133.775136
Australia,1874,36.166862,-25.274398,133.775136
Australia,1875,36.696079,-25.274398,133.775136
Australia,1876,37.225296,-25.274398,133.775136
Australia,1877,37.754509,-25.274398,133.775136
Australia,1878,38.283726,-25.274398,133.775136
Australia,1879,38.812943,-25.274398,133.775136
Australia,1880,39.342155,-25.274398,133.775136
Australia,1881,39.871372,-25.274398,133.775136
Australia,1882,40.400589,-25.274398,133.775136
Australia,1883,40.929806,-25.274398,133.775136
Australia,1884,41.459019,-25.274398,133.775136
Australia,1885,41.988235,-25.274398,133.775136
Australia,1886,42.517452,-25.274398,133.775136
Australia,1887,43.046665,-25.274398,133.775136
Australia,1888,43.575882,-25.274398,133.775136
Australia,1889,44.105099,-25.274398,133.775136
Australia,1890,44.634315,-25.274398,133.775136
Australia,1891,45.163528,-25.274398,133.775136
Australia,1892,45.692745,-25.274398,133.775136
Australia,1893,46.221962,-25.274398,133.775136
Australia,1894,46.751175,-25.274398,133.775136
Australia,1895,47.280392,-25.274398,133.775136
Australia,1896,47.809608,-25.274398,133.775136
Australia,1897,48.338825,-25.274398,133.775136
Australia,1898,48.868038,-25.274398,133.775136
Australia,1899,49.397255,-25.274398,133.775136
Australia,1900,49.926472,-25.274398,133.775136
Australia,1901,50.455685,-25.274398,133.775136
Australia,1902,50.984901,-25.274398,133.775136
Australia,1903,51.514118,-25.274398,133.775136
Australia,1904,52.043335,-25.274398,133.775136
Australia,1905,52.572548,-25.274398,133.775136
Australia,1906,53.101765,-25.274398,133.775136
Australia,1907,53.630981,-25.274398,133.775136
Australia,1908,54.160194,-25.274398,133.775136
Australia,1909,54.689411,-25.274398,133.775136
Australia,1910,55.218628,-25.274398,133.775136
Australia,1911,55.747845,-25.274398,133.775136
Australia,1912,56.277058,-25.274398,133.775136
Australia,1913,56.806274,-25.274398,133.775136
Australia,1914,57.335491,-25.274398,133.775136
Australia,1915,57.864704,-25.274398,133.775136
Australia,1916,58.393921,-25.274398,133.775136
Australia,1917,58.923138,-25.274398,133.775136
Australia,1918,54.802391,-25.274398,133.775136
Australia,1919,59.981567,-25.274398,133.775136
Australia,1920,60.510784,-25.274398,133.775136
Australia,1921,61.040001,-25.274398,133.775136
Australia,1922,62.889999,-25.274398,133.775136
Australia,1923,61.73,-25.274398,133.775136
Australia,1924,62.529999,-25.274398,133.775136
Australia,1925,63.220001,-25.274398,133.775136
Australia,1926,62.939999,-25.274398,133.775136
Australia,1927,62.91,-25.274398,133.775136
Australia,1928,62.959999,-25.274398,133.775136
Australia,1929,63.150002,-25.274398,133.775136
Australia,1930,64.959999,-25.274398,133.775136
Australia,1931,65.389999,-25.274398,133.775136
Australia,1932,65.690002,-25.274398,133.775136
Australia,1933,65.519997,-25.274398,133.775136
Australia,1934,64.879997,-25.274398,133.775136
Australia,1935,65.150002,-25.274398,133.775136
Australia,1936,65.269997,-25.274398,133.775136
Australia,1937,65.830002,-25.274398,133.775136
Australia,1938,65.870003,-25.274398,133.775136
Australia,1939,65.82,-25.274398,133.775136
Australia,1940,66.260002,-25.274398,133.775136
Australia,1941,66.139999,-25.274398,133.775136
Australia,1942,65.879997,-25.274398,133.775136
Australia,1943,66.400002,-25.274398,133.775136
Australia,1944,68.029999,-25.274398,133.775136
Australia,1945,68.459999,-25.274398,133.775136
Australia,1946,67.980003,-25.274398,133.775136
Australia,1947,68.589996,-25.274398,133.775136
Australia,1948,68.510002,-25.274398,133.775136
Australia,1949,69.129997,-25.274398,133.775136
Australia,1950,69.019997,-25.274398,133.775136
Australia,1951,68.720001,-25.274398,133.775136
Australia,1952,69.120003,-25.274398,133.775136
Australia,1953,69.699997,-25.274398,133.775136
Australia,1954,69.849998,-25.274398,133.775136
Australia,1955,70.169998,-25.274398,133.775136
Australia,1956,70.050003,-25.274398,133.775136
Australia,1957,70.330002,-25.274398,133.775136
Australia,1958,70.879997,-25.274398,133.775136
Australia,1959,70.449997,-25.274398,133.775136
Australia,1960,70.889999,-25.274398,133.775136
Australia,1961,71.160004,-25.274398,133.775136
Australia,1962,70.93,-25.274398,133.775136
Australia,1963,70.989998,-25.274398,133.775136
Australia,1964,70.650002,-25.274398,133.775136
Australia,1965,70.980003,-25.274398,133.775136
Australia,1966,70.82,-25.274398,133.775136
Australia,1967,71.099998,-25.274398,133.775136
Australia,1968,70.730003,-25.274398,133.775136
Australia,1969,71.139999,-25.274398,133.775136
Australia,1970,70.809998,-25.274398,133.775136
Australia,1971,71.410004,-25.274398,133.775136
Australia,1972,71.93,-25.274398,133.775136
Australia,1973,72.139999,-25.274398,133.775136
Australia,1974,71.889999,-25.274398,133.775136
Australia,1975,72.839996,-25.274398,133.775136
Australia,1976,72.879997,-25.274398,133.775136
Australia,1977,73.489998,-25.274398,133.775136
Australia,1978,73.879997,-25.274398,133.775136
Australia,1979,74.440002,-25.274398,133.775136
Australia,1980,74.599998,-25.274398,133.775136
Australia,1981,74.959999,-25.274398,133.775136
Australia,1982,74.739998,-25.274398,133.775136
Australia,1983,75.550003,-25.274398,133.775136
Australia,1984,76.019997,-25.274398,133.775136
Australia,1985,75.449997,-25.274398,133.775136
Australia,1986,76.129997,-25.274398,133.775136
Australia,1987,76.32,-25.274398,133.775136
Australia,1988,76.349998,-25.274398,133.775136
Australia,1989,76.449997,-25.274398,133.775136
Australia,1990,77.019997,-25.274398,133.775136
Australia,1991,77.389999,-25.274398,133.775136
Australia,1992,77.620003,-25.274398,133.775136
Australia,1993,77.889999,-25.274398,133.775136
Australia,1994,78.050003,-25.274398,133.775136
Australia,1995,78.300003,-25.274398,133.775136
Australia,1996,78.5,-25.274398,133.775136
Australia,1997,78.800003,-25.274398,133.775136
Australia,1998,79.110001,-25.274398,133.775136
Australia,1999,79.400002,-25.274398,133.775136
Australia,2000,79.709999,-25.274398,133.775136
Australia,2001,80.019997,-25.274398,133.775136
Australia,2002,80.239998,-25.274398,133.775136
Australia,2003,80.540001,-25.274398,133.775136
Australia,2004,80.809998,-25.274398,133.775136
Australia,2005,81.089996,-25.274398,133.775136
Australia,2006,81.269997,-25.274398,133.775136
Australia,2007,81.43,-25.274398,133.775136
Australia,2008,81.580002,-25.274398,133.775136
Australia,2009,81.790001,-25.274398,133.775136
Australia,2010,81.989998,-25.274398,133.775136
Australia,2011,82.150002,-25.274398,133.775136
Australia,2012,82.330002,-25.274398,133.775136
Australia,2013,82.529999,-25.274398,133.775136
Australia,2014,82.580002,-25.274398,133.775136
Australia,2015,82.550003,-25.274398,133.775136
Australia,2016,82.519997,-25.274398,133.775136
Brazil,1800,32,-14.235004,-51.92528
Brazil,1801,31.999807,-14.235004,-51.92528
Brazil,1802,31.999613,-14.235004,-51.92528
Brazil,1803,31.99942,-14.235004,-51.92528
Brazil,1804,31.999228,-14.235004,-51.92528
Brazil,1805,31.999033,-14.235004,-51.92528
Brazil,1806,31.99884,-14.235004,-51.92528
Brazil,1807,31.998646,-14.235004,-51.92528
Brazil,1808,31.998453,-14.235004,-51.92528
Brazil,1809,31.99826,-14.235004,-51.92528
Brazil,1810,31.998066,-14.235004,-51.92528
Brazil,1811,31.997873,-14.235004,-51.92528
Brazil,1812,31.997681,-14.235004,-51.92528
Brazil,1813,31.997486,-14.235004,-51.92528
Brazil,1814,31.997293,-14.235004,-51.92528
Brazil,1815,31.997101,-14.235004,-51.92528
Brazil,1816,31.996906,-14.235004,-51.92528
Brazil,1817,31.996714,-14.235004,-51.92528
Brazil,1818,31.996519,-14.235004,-51.92528
Brazil,1819,31.996326,-14.235004,-51.92528
Brazil,1820,31.996134,-14.235004,-51.92528
Brazil,1821,31.995939,-14.235004,-51.92528
Brazil,1822,31.995747,-14.235004,-51.92528
Brazil,1823,31.995554,-14.235004,-51.92528
Brazil,1824,31.995359,-14.235004,-51.92528
Brazil,1825,31.995167,-14.235004,-51.92528
Brazil,1826,31.994974,-14.235004,-51.92528
Brazil,1827,31.99478,-14.235004,-51.92528
Brazil,1828,31.994587,-14.235004,-51.92528
Brazil,1829,31.994392,-14.235004,-51.92528
Brazil,1830,31.9942,-14.235004,-51.92528
Brazil,1831,31.994007,-14.235004,-51.92528
Brazil,1832,31.993813,-14.235004,-51.92528
Brazil,1833,31.99362,-14.235004,-51.92528
Brazil,1834,31.993427,-14.235004,-51.92528
Brazil,1835,31.993233,-14.235004,-51.92528
Brazil,1836,31.99304,-14.235004,-51.92528
Brazil,1837,31.992847,-14.235004,-51.92528
Brazil,1838,31.992653,-14.235004,-51.92528
Brazil,1839,31.99246,-14.235004,-51.92528
Brazil,1840,31.992268,-14.235004,-51.92528
Brazil,1841,31.992073,-14.235004,-51.92528
Brazil,1842,31.99188,-14.235004,-51.92528
Brazil,1843,31.991686,-14.235004,-51.92528
Brazil,1844,31.991493,-14.235004,-51.92528
Brazil,1845,31.991301,-14.235004,-51.92528
Brazil,1846,31.991106,-14.235004,-51.92528
Brazil,1847,31.990913,-14.235004,-51.92528
Brazil,1848,31.990721,-14.235004,-51.92528
Brazil,1849,31.990526,-14.235004,-51.92528
Brazil,1850,31.990334,-14.235004,-51.92528
Brazil,1851,31.990141,-14.235004,-51.92528
Brazil,1852,31.989946,-14.235004,-51.92528
Brazil,1853,31.989754,-14.235004,-51.92528
Brazil,1854,31.989559,-14.235004,-51.92528
Brazil,1855,31.989367,-14.235004,-51.92528
Brazil,1856,31.989174,-14.235004,-51.92528
Brazil,1857,31.988979,-14.235004,-51.92528
Brazil,1858,31.988787,-14.235004,-51.92528
Brazil,1859,31.988594,-14.235004,-51.92528
Brazil,1860,31.9884,-14.235004,-51.92528
Brazil,1861,31.988207,-14.235004,-51.92528
Brazil,1862,31.988014,-14.235004,-51.92528
Brazil,1863,31.98782,-14.235004,-51.92528
Brazil,1864,31.987627,-14.235004,-51.92528
Brazil,1865,31.987432,-14.235004,-51.92528
Brazil,1866,31.98724,-14.235004,-51.92528
Brazil,1867,31.987047,-14.235004,-51.92528
Brazil,1868,31.986853,-14.235004,-51.92528
Brazil,1869,31.98666,-14.235004,-51.92528
Brazil,1870,31.986467,-14.235004,-51.92528
Brazil,1871,31.986273,-14.235004,-51.92528
Brazil,1872,31.98608,-14.235004,-51.92528
Brazil,1873,31.985888,-14.235004,-51.92528
Brazil,1874,31.985693,-14.235004,-51.92528
Brazil,1875,31.9855,-14.235004,-51.92528
Brazil,1876,31.985306,-14.235004,-51.92528
Brazil,1877,31.985113,-14.235004,-51.92528
Brazil,1878,31.984921,-14.235004,-51.92528
Brazil,1879,31.984726,-14.235004,-51.92528
Brazil,1880,31.984533,-14.235004,-51.92528
Brazil,1881,31.984341,-14.235004,-51.92528
Brazil,1882,31.984146,-14.235004,-51.92528
Brazil,1883,31.983953,-14.235004,-51.92528
Brazil,1884,31.983761,-14.235004,-51.92528
Brazil,1885,31.983566,-14.235004,-51.92528
Brazil,1886,31.983374,-14.235004,-51.92528
Brazil,1887,31.983179,-14.235004,-51.92528
Brazil,1888,31.982986,-14.235004,-51.92528
Brazil,1889,31.982794,-14.235004,-51.92528
Brazil,1890,31.982599,-14.235004,-51.92528
Brazil,1891,31.982407,-14.235004,-51.92528
Brazil,1892,31.982214,-14.235004,-51.92528
Brazil,1893,31.982019,-14.235004,-51.92528
Brazil,1894,31.981827,-14.235004,-51.92528
Brazil,1895,31.981634,-14.235004,-51.92528
Brazil,1896,31.98144,-14.235004,-51.92528
Brazil,1897,31.981247,-14.235004,-51.92528
Brazil,1898,31.981052,-14.235004,-51.92528
Brazil,1899,31.98086,-14.235004,-51.92528
Brazil,1900,31.980667,-14.235004,-51.92528
Brazil,1901,31.980473,-14.235004,-51.92528
Brazil,1902,31.98028,-14.235004,-51.92528
Brazil,1903,31.980087,-14.235004,-51.92528
Brazil,1904,31.979893,-14.235004,-51.92528
Brazil,1905,31.9797,-14.235004,-51.92528
Brazil,1906,31.979507,-14.235004,-51.92528
Brazil,1907,31.979313,-14.235004,-51.92528
Brazil,1908,31.97912,-14.235004,-51.92528
Brazil,1909,31.978928,-14.235004,-51.92528
Brazil,1910,31.978733,-14.235004,-51.92528
Brazil,1911,31.97854,-14.235004,-51.92528
Brazil,1912,31.978346,-14.235004,-51.92528
Brazil,1913,31.978153,-14.235004,-51.92528
Brazil,1914,31.977961,-14.235004,-51.92528
Brazil,1915,31.977766,-14.235004,-51.92528
Brazil,1916,31.977573,-14.235004,-51.92528
Brazil,1917,31.977381,-14.235004,-51.92528
Brazil,1918,26.978191,-14.235004,-51.92528
Brazil,1919,31.976994,-14.235004,-51.92528
Brazil,1920,31.976801,-14.235004,-51.92528
Brazil,1921,31.97912,-14.235004,-51.92528
Brazil,1922,31.98144,-14.235004,-51.92528
Brazil,1923,31.983761,-14.235004,-51.92528
Brazil,1924,31.98608,-14.235004,-51.92528
Brazil,1925,31.9884,-14.235004,-51.92528
Brazil,1926,31.990721,-14.235004,-51.92528
Brazil,1927,31.99304,-14.235004,-51.92528
Brazil,1928,31.995359,-14.235004,-51.92528
Brazil,1929,31.997681,-14.235004,-51.92528
Brazil,1930,32,-14.235004,-51.92528
Brazil,1931,32.464073,-14.235004,-51.92528
Brazil,1932,32.928143,-14.235004,-51.92528
Brazil,1933,33.392216,-14.235004,-51.92528
Brazil,1934,33.856289,-14.235004,-51.92528
Brazil,1935,34.320358,-14.235004,-51.92528
Brazil,1936,34.784431,-14.235004,-51.92528
Brazil,1937,35.248505,-14.235004,-51.92528
Brazil,1938,35.712578,-14.235004,-51.92528
Brazil,1939,36.176647,-14.235004,-51.92528
Brazil,1940,36.64072,-14.235004,-51.92528
Brazil,1941,37.772575,-14.235004,-51.92528
Brazil,1942,38.90443,-14.235004,-51.92528
Brazil,1943,40.036289,-14.235004,-51.92528
Brazil,1944,41.168144,-14.235004,-51.92528
Brazil,1945,42.299999,-14.235004,-51.92528
Brazil,1946,43.848,-14.235004,-51.92528
Brazil,1947,45.396,-14.235004,-51.92528
Brazil,1948,46.944,-14.235004,-51.92528
Brazil,1949,48.492001,-14.235004,-51.92528
Brazil,1950,50.040001,-14.235004,-51.92528
Brazil,1951,50.279999,-14.235004,-51.92528
Brazil,1952,50.763,-14.235004,-51.92528
Brazil,1953,51.248001,-14.235004,-51.92528
Brazil,1954,51.737,-14.235004,-51.92528
Brazil,1955,52.23,-14.235004,-51.92528
Brazil,1956,52.724998,-14.235004,-51.92528
Brazil,1957,53.222,-14.235004,-51.92528
Brazil,1958,53.720001,-14.235004,-51.92528
Brazil,1959,54.214001,-14.235004,-51.92528
Brazil,1960,54.702,-14.235004,-51.92528
Brazil,1961,55.179001,-14.235004,-51.92528
Brazil,1962,55.643002,-14.235004,-51.92528
Brazil,1963,56.091,-14.235004,-51.92528
Brazil,1964,56.521,-14.235004,-51.92528
Brazil,1965,56.935001,-14.235004,-51.92528
Brazil,1966,57.334,-14.235004,-51.92528
Brazil,1967,57.722,-14.235004,-51.92528
Brazil,1968,58.105,-14.235004,-51.92528
Brazil,1969,58.484001,-14.235004,-51.92528
Brazil,1970,58.865002,-14.235004,-51.92528
Brazil,1971,59.250999,-14.235004,-51.92528
Brazil,1972,59.644001,-14.235004,-51.92528
Brazil,1973,60.042,-14.235004,-51.92528
Brazil,1974,60.443001,-14.235004,-51.92528
Brazil,1975,60.844002,-14.235004,-51.92528
Brazil,1976,61.236,-14.235004,-51.92528
Brazil,1977,61.615002,-14.235004,-51.92528
Brazil,1978,61.978001,-14.235004,-51.92528
Brazil,1979,62.327999,-14.235004,-51.92528
Brazil,1980,62.668999,-14.235004,-51.92528
Brazil,1981,63.007999,-14.235004,-51.92528
Brazil,1982,63.353001,-14.235004,-51.92528
Brazil,1983,63.709999,-14.235004,-51.92528
Brazil,1984,64.081001,-14.235004,-51.92528
Brazil,1985,64.466003,-14.235004,-51.92528
Brazil,1986,64.862,-14.235004,-51.92528
Brazil,1987,65.264,-14.235004,-51.92528
Brazil,1988,65.667,-14.235004,-51.92528
Brazil,1989,66.068001,-14.235004,-51.92528
Brazil,1990,68.410004,-14.235004,-51.92528
Brazil,1991,68.739998,-14.235004,-51.92528
Brazil,1992,68.910004,-14.235004,-51.92528
Brazil,1993,69.129997,-14.235004,-51.92528
Brazil,1994,69.379997,-14.235004,-51.92528
Brazil,1995,69.660004,-14.235004,-51.92528
Brazil,1996,69.959999,-14.235004,-51.92528
Brazil,1997,70.339996,-14.235004,-51.92528
Brazil,1998,70.669998,-14.235004,-51.92528
Brazil,1999,70.980003,-14.235004,-51.92528
Brazil,2000,71.360001,-14.235004,-51.92528
Brazil,2001,71.760002,-14.235004,-51.92528
Brazil,2002,72.059998,-14.235004,-51.92528
Brazil,2003,72.330002,-14.235004,-51.92528
Brazil,2004,72.620003,-14.235004,-51.92528
Brazil,2005,72.93,-14.235004,-51.92528
Brazil,2006,73.199997,-14.235004,-51.92528
Brazil,2007,73.459999,-14.235004,-51.92528
Brazil,2008,73.720001,-14.235004,-51.92528
Brazil,2009,73.940002,-14.235004,-51.92528
Brazil,2010,74.150002,-14.235004,-51.92528
Brazil,2011,74.379997,-14.235004,-51.92528
Brazil,2012,74.639999,-14.235004,-51.92528
Brazil,2013,74.839996,-14.235004,-51.92528
Brazil,2014,75.010002,-14.235004,-51.92528
Brazil,2015,75.139999,-14.235004,-51.92528
Brazil,2016,75.239998,-14.235004,-51.92528
Canada,1800,39,56.130366,-106.346771
Canada,1801,39.001495,56.130366,-106.346771
Canada,1802,39.002995,56.130366,-106.346771
Canada,1803,39.00449,56.130366,-106.346771
Canada,1804,39.005985,56.130366,-106.346771
Canada,1805,39.007484,56.130366,-106.346771
Canada,1806,39.00898,56.130366,-106.346771
Canada,1807,39.010479,56.130366,-106.346771
Canada,1808,39.011974,56.130366,-106.346771
Canada,1809,39.01347,56.130366,-106.346771
Canada,1810,39.014969,56.130366,-106.346771
Canada,1811,39.016464,56.130366,-106.346771
Canada,1812,39.01796,56.130366,-106.346771
Canada,1813,39.019459,56.130366,-106.346771
Canada,1814,39.020954,56.130366,-106.346771
Canada,1815,39.022453,56.130366,-106.346771
Canada,1816,39.023949,56.130366,-106.346771
Canada,1817,39.025444,56.130366,-106.346771
Canada,1818,39.026943,56.130366,-106.346771
Canada,1819,39.028439,56.130366,-106.346771
Canada,1820,39.029934,56.130366,-106.346771
Canada,1821,39.031433,56.130366,-106.346771
Canada,1822,39.032928,56.130366,-106.346771
Canada,1823,39.034428,56.130366,-106.346771
Canada,1824,39.035923,56.130366,-106.346771
Canada,1825,39.037418,56.130366,-106.346771
Canada,1826,39.038918,56.130366,-106.346771
Canada,1827,39.040413,56.130366,-106.346771
Canada,1828,39.041908,56.130366,-106.346771
Canada,1829,39.043407,56.130366,-106.346771
Canada,1830,39.044903,56.130366,-106.346771
Canada,1831,39.046398,56.130366,-106.346771
Canada,1832,39.173481,56.130366,-106.346771
Canada,1833,39.30056,56.130366,-106.346771
Canada,1834,39.427639,56.130366,-106.346771
Canada,1835,39.554722,56.130366,-106.346771
Canada,1836,39.681801,56.130366,-106.346771
Canada,1837,39.80888,56.130366,-106.346771
Canada,1838,39.935959,56.130366,-106.346771
Canada,1839,40.063042,56.130366,-106.346771
Canada,1840,40.190121,56.130366,-106.346771
Canada,1841,40.3172,56.130366,-106.346771
Canada,1842,40.391449,56.130366,-106.346771
Canada,1843,40.465694,56.130366,-106.346771
Canada,1844,40.539944,56.130366,-106.346771
Canada,1845,40.614193,56.130366,-106.346771
Canada,1846,40.688438,56.130366,-106.346771
Canada,1847,40.762688,56.130366,-106.346771
Canada,1848,40.836937,56.130366,-106.346771
Canada,1849,40.911182,56.130366,-106.346771
Canada,1850,40.985432,56.130366,-106.346771
Canada,1851,41.059681,56.130366,-106.346771
Canada,1852,41.113216,56.130366,-106.346771
Canada,1853,41.166752,56.130366,-106.346771
Canada,1854,41.220287,56.130366,-106.346771
Canada,1855,41.273823,56.130366,-106.346771
Canada,1856,41.327358,56.130366,-106.346771
Canada,1857,41.380898,56.130366,-106.346771
Canada,1858,41.434433,56.130366,-106.346771
Canada,1859,41.487968,56.130366,-106.346771
Canada,1860,41.541504,56.130366,-106.346771
Canada,1861,41.595039,56.130366,-106.346771
Canada,1862,41.691216,56.130366,-106.346771
Canada,1863,41.787392,56.130366,-106.346771
Canada,1864,41.883568,56.130366,-106.346771
Canada,1865,41.979744,56.130366,-106.346771
Canada,1866,42.07592,56.130366,-106.346771
Canada,1867,42.172096,56.130366,-106.346771
Canada,1868,42.268272,56.130366,-106.346771
Canada,1869,42.364449,56.130366,-106.346771
Canada,1870,42.460625,56.130366,-106.346771
Canada,1871,42.556801,56.130366,-106.346771
Canada,1872,42.774097,56.130366,-106.346771
Canada,1873,42.99139,56.130366,-106.346771
Canada,1874,43.208687,56.130366,-106.346771
Canada,1875,43.425983,56.130366,-106.346771
Canada,1876,43.64328,56.130366,-106.346771
Canada,1877,43.860577,56.130366,-106.346771
Canada,1878,44.077873,56.130366,-106.346771
Canada,1879,44.29517,56.130366,-106.346771
Canada,1880,44.512463,56.130366,-106.346771
Canada,1881,44.729759,56.130366,-106.346771
Canada,1882,44.7742,56.130366,-106.346771
Canada,1883,44.818642,56.130366,-106.346771
Canada,1884,44.863079,56.130366,-106.346771
Canada,1885,44.90752,56.130366,-106.346771
Canada,1886,44.951962,56.130366,-106.346771
Canada,1887,44.996399,56.130366,-106.346771
Canada,1888,45.04084,56.130366,-106.346771
Canada,1889,45.085281,56.130366,-106.346771
Canada,1890,45.129719,56.130366,-106.346771
Canada,1891,45.17416,56.130366,-106.346771
Canada,1892,45.520191,56.130366,-106.346771
Canada,1893,45.866222,56.130366,-106.346771
Canada,1894,46.212257,56.130366,-106.346771
Canada,1895,46.558289,56.130366,-106.346771
Canada,1896,46.90432,56.130366,-106.346771
Canada,1897,47.250351,56.130366,-106.346771
Canada,1898,47.596382,56.130366,-106.346771
Canada,1899,47.942417,56.130366,-106.346771
Canada,1900,48.288448,56.130366,-106.346771
Canada,1901,48.63448,56.130366,-106.346771
Canada,1902,49.022095,56.130366,-106.346771
Canada,1903,49.409714,56.130366,-106.346771
Canada,1904,49.797329,56.130366,-106.346771
Canada,1905,50.184944,56.130366,-106.346771
Canada,1906,50.572559,56.130366,-106.346771
Canada,1907,50.960175,56.130366,-106.346771
Canada,1908,51.347794,56.130366,-106.346771
Canada,1909,51.735409,56.130366,-106.346771
Canada,1910,52.123024,56.130366,-106.346771
Canada,1911,52.510639,56.130366,-106.346771
Canada,1912,52.961575,56.130366,-106.346771
Canada,1913,53.412514,56.130366,-106.346771
Canada,1914,53.863449,56.130366,-106.346771
Canada,1915,54.314384,56.130366,-106.346771
Canada,1916,54.76532,56.130366,-106.346771
Canada,1917,55.216255,56.130366,-106.346771
Canada,1918,47.169968,56.130366,-106.346771
Canada,1919,56.11813,56.130366,-106.346771
Canada,1920,56.569065,56.130366,-106.346771
Canada,1921,57.02,56.130366,-106.346771
Canada,1922,57.02,56.130366,-106.346771
Canada,1923,57.02,56.130366,-106.346771
Canada,1924,58.830002,56.130366,-106.346771
Canada,1925,59.310001,56.130366,-106.346771
Canada,1926,57.990002,56.130366,-106.346771
Canada,1927,58.68,56.130366,-106.346771
Canada,1928,58.57,56.130366,-106.346771
Canada,1929,57.970001,56.130366,-106.346771
Canada,1930,58.950001,56.130366,-106.346771
Canada,1931,60.360001,56.130366,-106.346771
Canada,1932,61.43,56.130366,-106.346771
Canada,1933,62.360001,56.130366,-106.346771
Canada,1934,62.77,56.130366,-106.346771
Canada,1935,62.490002,56.130366,-106.346771
Canada,1936,62.720001,56.130366,-106.346771
Canada,1937,61.349998,56.130366,-106.346771
Canada,1938,63.310001,56.130366,-106.346771
Canada,1939,63.740002,56.130366,-106.346771
Canada,1940,64.010002,56.130366,-106.346771
Canada,1941,63.759998,56.130366,-106.346771
Canada,1942,64.699997,56.130366,-106.346771
Canada,1943,64.610001,56.130366,-106.346771
Canada,1944,65.349998,56.130366,-106.346771
Canada,1945,66.330002,56.130366,-106.346771
Canada,1946,66.529999,56.130366,-106.346771
Canada,1947,66.779999,56.130366,-106.346771
Canada,1948,67.330002,56.130366,-106.346771
Canada,1949,67.650002,56.130366,-106.346771
Canada,1950,68.279999,56.130366,-106.346771
Canada,1951,68.550003,56.130366,-106.346771
Canada,1952,68.75,56.130366,-106.346771
Canada,1953,69.129997,56.130366,-106.346771
Canada,1954,69.989998,56.130366,-106.346771
Canada,1955,70.050003,56.130366,-106.346771
Canada,1956,70.040001,56.130366,-106.346771
Canada,1957,69.959999,56.130366,-106.346771
